,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,sh_against,sot_against,dist_against,fk_against,pk_against,pkatt_against,season,team
4,2023-09-15,20:30,Bundesliga,Matchweek 4,Fri,Home,D,2,2,Leverkusen,2.1,2.1,51.0,75000,Thomas Müller,4-2-3-1,Daniel Schlager,Match Report,,16.0,9.0,13.1,0.0,0,0,12.0,4.0,20.7,1.0,1,1,2024,Bayern Munich
5,2023-09-20,21:00,Champions Lg,Group stage,Wed,Home,W,4,3,eng Manchester Utd,2.2,1.7,59.0,75000,Joshua Kimmich,4-2-3-1,Glenn Nyberg,Match Report,,18.0,8.0,16.6,0.0,1,1,9.0,4.0,11.3,0.0,0,0,2024,Bayern Munich
6,2023-09-23,15:30,Bundesliga,Matchweek 5,Sat,Home,W,7,0,Bochum,4.8,0.1,62.0,75000,Joshua Kimmich,4-2-3-1,Robert Hartmann,Match Report,,25.0,14.0,14.7,0.0,1,1,4.0,1.0,25.4,0.0,0,0,2024,Bayern Munich
7,2023-09-26,20:45,DFB-Pokal,Round of 64,Tue,Away,W,4,0,Preußen Münster,,,72.0,12794,Joshua Kimmich,4-1-4-1,Matthias Jöllenbeck,Match Report,,26.0,9.0,,,0,0,11.0,3.0,,,0,0,2024,Bayern Munich
8,2023-09-30,18:30,Bundesliga,Matchweek 6,Sat,Away,D,2,2,RB Leipzig,2.3,0.7,65.0,47069,Joshua Kimmich,4-2-3-1,Marco Fritz,Match Report,,10.0,4.0,21.1,1.0,1,1,6.0,2.0,20.1,0.0,0,0,2024,Bayern Munich
9,2023-10-03,21:00,Champions Lg,Group stage,Tue,Away,W,2,1,dk FC Copenhagen,0.9,0.9,57.0,35690,Joshua Kimmich,4-2-3-1,Orel Grinfeeld,Match Report,,15.0,5.0,17.5,1.0,0,0,11.0,4.0,15.7,0.0,0,0,2024,Bayern Munich
10,2023-10-08,17:30,Bundesliga,Matchweek 7,Sun,Home,W,3,0,Freiburg,2.4,0.1,69.0,75000,Thomas Müller,4-2-3-1,Robert Schröder,Match Report,,21.0,6.0,17.7,0.0,0,0,2.0,0.0,16.4,0.0,0,0,2024,Bayern Munich
11,2023-10-21,18:30,Bundesliga,Matchweek 8,Sat,Away,W,3,1,Mainz 05,1.8,1.1,62.0,33305,Joshua Kimmich,4-2-3-1,Sascha Stegemann,Match Report,,13.0,5.0,17.3,0.0,0,0,16.0,3.0,14.9,0.0,0,0,2024,Bayern Munich
12,2023-10-24,19:45,Champions Lg,Group stage,Tue,Away,W,3,1,tr Galatasaray,1.9,2.7,48.0,51776,Joshua Kimmich,4-2-3-1,Davide Massa,Match Report,,14.0,6.0,14.9,1.0,0,0,19.0,3.0,17.4,0.0,1,1,2024,Bayern Munich
13,2023-10-28,15:30,Bundesliga,Matchweek 9,Sat,Home,W,8,0,Darmstadt 98,5.8,0.7,54.0,75000,Manuel Neuer,4-2-3-1,Martin Petersen,Match Report,,29.0,16.0,17.1,3.0,0,0,9.0,4.0,19.8,1.0,0,0,2024,Bayern Munich
14,2023-11-01,20:45,DFB-Pokal,Round of 32,Wed,Away,L,1,2,Saarbrücken,,,75.0,16003,Manuel Neuer,4-2-3-1,Frank Willenborg,Match Report,,18.0,7.0,,,0,0,4.0,2.0,,,0,0,2024,Bayern Munich
15,2023-11-04,18:30,Bundesliga,Matchweek 10,Sat,Away,W,4,0,Dortmund,3.2,1.0,51.0,81365,Manuel Neuer,4-2-3-1,Deniz Aytekin,Match Report,,14.0,8.0,12.2,0.0,0,0,15.0,1.0,20.2,1.0,0,0,2024,Bayern Munich
16,2023-11-08,21:00,Champions Lg,Group stage,Wed,Home,W,2,1,tr Galatasaray,2.5,0.7,61.0,75000,Manuel Neuer,4-2-3-1,António Nobre,Match Report,,16.0,4.0,13.6,0.0,0,0,6.0,2.0,16.9,0.0,0,0,2024,Bayern Munich
17,2023-11-11,15:30,Bundesliga,Matchweek 11,Sat,Home,W,4,2,Heidenheim,2.0,0.9,72.0,75000,Manuel Neuer,4-2-3-1,Harm Osmers,Match Report,,19.0,8.0,13.8,0.0,0,0,8.0,2.0,12.3,0.0,0,0,2024,Bayern Munich
18,2023-11-24,20:30,Bundesliga,Matchweek 12,Fri,Away,W,1,0,Köln,3.5,0.2,68.0,50000,Manuel Neuer,4-2-3-1,Marco Fritz,Match Report,,21.0,4.0,12.7,0.0,0,0,6.0,1.0,21.8,0.0,0,0,2024,Bayern Munich
19,2023-11-29,21:00,Champions Lg,Group stage,Wed,Home,D,0,0,dk FC Copenhagen,0.7,0.7,62.0,75000,Manuel Neuer,4-2-3-1,Stéphanie Frappart,Match Report,,9.0,2.0,16.7,1.0,0,0,8.0,3.0,16.8,0.0,0,0,2024,Bayern Munich
20,2023-12-09,15:30,Bundesliga,Matchweek 14,Sat,Away,L,1,5,Eint Frankfurt,2.1,1.3,64.0,58000,Manuel Neuer,4-2-3-1,Felix Zwayer,Match Report,,20.0,4.0,14.9,0.0,0,0,14.0,6.0,17.1,0.0,0,0,2024,Bayern Munich
21,2023-12-12,20:00,Champions Lg,Group stage,Tue,Away,W,1,0,eng Manchester Utd,1.2,0.3,59.0,73073,Manuel Neuer,4-2-3-1,Espen Eskås,Match Report,,10.0,3.0,16.4,0.0,0,0,5.0,1.0,24.1,1.0,0,0,2024,Bayern Munich
22,2023-12-17,19:30,Bundesliga,Matchweek 15,Sun,Home,W,3,0,Stuttgart,2.8,0.4,38.0,75000,Manuel Neuer,4-2-3-1,Tobias Stieler,Match Report,,17.0,8.0,14.3,1.0,0,0,6.0,2.0,17.0,0.0,0,0,2024,Bayern Munich
23,2023-12-20,20:30,Bundesliga,Matchweek 16,Wed,Away,W,2,1,Wolfsburg,2.5,0.3,61.0,28917,Manuel Neuer,4-2-3-1,Sascha Stegemann,Match Report,,21.0,7.0,17.9,2.0,0,0,5.0,4.0,21.0,0.0,0,0,2024,Bayern Munich
24,2024-01-12,20:30,Bundesliga,Matchweek 17,Fri,Home,W,3,0,Hoffenheim,2.8,1.2,61.0,75000,Manuel Neuer,4-2-3-1,Benjamin Brand,Match Report,,27.0,11.0,17.6,0.0,0,0,11.0,4.0,18.2,0.0,0,0,2024,Bayern Munich
25,2024-01-21,15:30,Bundesliga,Matchweek 18,Sun,Home,L,0,1,Werder Bremen,1.9,0.4,68.0,75000,Manuel Neuer,4-2-3-1,Marco Fritz,Match Report,,22.0,7.0,15.6,1.0,0,0,8.0,3.0,17.3,0.0,0,0,2024,Bayern Munich
26,2024-01-24,20:30,Bundesliga,Matchweek 13,Wed,Home,W,1,0,Union Berlin,2.1,0.2,72.0,75000,Manuel Neuer,4-2-3-1,Frank Willenborg,Match Report,,22.0,10.0,16.6,0.0,0,0,4.0,1.0,19.3,0.0,0,0,2024,Bayern Munich
27,2024-01-27,15:30,Bundesliga,Matchweek 19,Sat,Away,W,3,2,Augsburg,2.3,2.6,58.0,30660,Manuel Neuer,4-2-3-1,Christian Dingert,Match Report,,13.0,4.0,14.2,0.0,0,0,13.0,5.0,18.4,1.0,1,2,2024,Bayern Munich
28,2024-02-03,15:30,Bundesliga,Matchweek 20,Sat,Home,W,3,1,Gladbach,2.1,1.0,55.0,75000,Manuel Neuer,4-2-3-1,Tobias Stieler,Match Report,,20.0,6.0,17.9,1.0,0,0,11.0,2.0,22.4,0.0,0,0,2024,Bayern Munich
29,2024-02-10,18:30,Bundesliga,Matchweek 21,Sat,Away,L,0,3,Leverkusen,0.6,1.3,61.0,30210,Manuel Neuer,3-4-3,Felix Zwayer,Match Report,,9.0,1.0,17.2,0.0,0,0,14.0,8.0,16.4,0.0,0,0,2024,Bayern Munich
30,2024-02-14,21:00,Champions Lg,Round of 16,Wed,Away,L,0,1,it Lazio,1.1,1.6,61.0,57470,Manuel Neuer,4-2-3-1,François Letexier,Match Report,Leg 1 of 2,17.0,0.0,17.6,1.0,0,0,10.0,3.0,18.3,0.0,1,1,2024,Bayern Munich
31,2024-02-18,17:30,Bundesliga,Matchweek 22,Sun,Away,L,2,3,Bochum,3.3,1.7,68.0,26000,Manuel Neuer,4-2-3-1,Daniel Schlager,Match Report,,27.0,9.0,14.6,0.0,0,0,12.0,3.0,19.5,0.0,1,1,2024,Bayern Munich
32,2024-02-24,18:30,Bundesliga,Matchweek 23,Sat,Home,W,2,1,RB Leipzig,1.5,0.9,57.0,75000,Manuel Neuer,4-2-3-1,Sascha Stegemann,Match Report,,16.0,4.0,16.3,0.0,0,0,11.0,6.0,20.5,0.0,0,0,2024,Bayern Munich
33,2024-03-01,20:30,Bundesliga,Matchweek 24,Fri,Away,D,2,2,Freiburg,1.8,1.5,62.0,34700,Manuel Neuer,4-2-3-1,Sven Jablonski,Match Report,,20.0,7.0,14.6,0.0,0,0,17.0,6.0,20.0,0.0,0,0,2024,Bayern Munich
34,2024-03-05,21:00,Champions Lg,Round of 16,Tue,Home,W,3,0,it Lazio,3.5,0.4,60.0,75000,Manuel Neuer,4-2-3-1,Slavko Vinčič,Match Report,Leg 2 of 2; Bayern Munich won,24.0,7.0,16.0,0.0,0,0,5.0,0.0,18.1,0.0,0,0,2024,Bayern Munich
35,2024-03-09,15:30,Bundesliga,Matchweek 25,Sat,Home,W,8,1,Mainz 05,6.2,0.8,59.0,75000,Manuel Neuer,4-2-3-1,Patrick Ittrich,Match Report,,24.0,11.0,11.6,0.0,0,0,14.0,2.0,20.2,1.0,0,0,2024,Bayern Munich
36,2024-03-16,15:30,Bundesliga,Matchweek 26,Sat,Away,W,5,2,Darmstadt 98,3.6,1.2,76.0,17810,Manuel Neuer,4-2-3-1,Tobias Reichel,Match Report,,27.0,6.0,14.6,0.0,0,0,7.0,3.0,16.2,0.0,0,0,2024,Bayern Munich
37,2024-03-30,18:30,Bundesliga,Matchweek 27,Sat,Home,L,0,2,Dortmund,1.5,0.9,61.0,75000,Thomas Müller,4-2-3-1,Harm Osmers,Match Report,,17.0,1.0,13.9,0.0,0,0,11.0,5.0,17.7,0.0,0,0,2024,Bayern Munich
38,2024-04-06,15:30,Bundesliga,Matchweek 28,Sat,Away,L,2,3,Heidenheim,1.9,1.4,67.0,15000,Thomas Müller,4-2-3-1,Robert Schröder,Match Report,,15.0,7.0,14.4,0.0,0,0,9.0,4.0,15.9,1.0,0,0,2024,Bayern Munich
39,2024-04-09,20:00,Champions Lg,Quarter-finals,Tue,Away,D,2,2,eng Arsenal,1.9,1.0,41.0,60221,Manuel Neuer,4-2-3-1,Glenn Nyberg,Match Report,Leg 1 of 2,7.0,1.0,20.5,0.0,1,1,13.0,4.0,16.7,0.0,0,0,2024,Bayern Munich
40,2024-04-13,15:30,Bundesliga,Matchweek 29,Sat,Home,W,2,0,Köln,2.2,0.9,69.0,75000,Thomas Müller,4-2-3-1,Frank Willenborg,Match Report,,16.0,6.0,14.9,0.0,0,0,11.0,5.0,18.5,0.0,0,0,2024,Bayern Munich
41,2024-04-17,21:00,Champions Lg,Quarter-finals,Wed,Home,W,1,0,eng Arsenal,1.3,0.4,51.0,75000,Manuel Neuer,4-2-3-1,Danny Makkelie,Match Report,Leg 2 of 2; Bayern Munich won,15.0,3.0,14.9,0.0,0,0,8.0,3.0,17.6,0.0,0,0,2024,Bayern Munich
42,2024-04-20,18:30,Bundesliga,Matchweek 30,Sat,Away,W,5,1,Union Berlin,1.4,1.4,63.0,22012,Manuel Neuer,4-2-3-1,Sven Jablonski,Match Report,,19.0,9.0,16.5,1.0,0,0,15.0,4.0,14.5,0.0,0,0,2024,Bayern Munich
43,2024-04-27,15:30,Bundesliga,Matchweek 31,Sat,Home,W,2,1,Eint Frankfurt,3.3,0.5,62.0,75000,Manuel Neuer,4-2-3-1,Daniel Schlager,Match Report,,19.0,7.0,17.8,0.0,1,1,10.0,3.0,22.6,0.0,0,0,2024,Bayern Munich
44,2024-04-30,21:00,Champions Lg,Semi-finals,Tue,Home,D,2,2,es Real Madrid,1.6,1.9,51.0,75000,Manuel Neuer,4-2-3-1,Clément Turpin,Match Report,Leg 1 of 2,13.0,4.0,20.2,1.0,1,1,9.0,3.0,18.2,1.0,1,1,2024,Bayern Munich
45,2024-05-04,15:30,Bundesliga,Matchweek 32,Sat,Away,L,1,3,Stuttgart,1.7,1.8,39.0,60000,Manuel Neuer,4-2-3-1,Tobias Welz,Match Report,,9.0,2.0,17.1,0.0,1,1,24.0,9.0,20.4,0.0,0,0,2024,Bayern Munich
46,2024-05-08,21:00,Champions Lg,Semi-finals,Wed,Away,L,1,2,es Real Madrid,0.4,2.8,43.0,76579,Manuel Neuer,4-2-3-1,Szymon Marciniak,Match Report,Leg 2 of 2; Real Madrid won,8.0,5.0,17.4,0.0,0,0,19.0,7.0,17.6,1.0,0,0,2024,Bayern Munich
47,2024-05-12,17:30,Bundesliga,Matchweek 33,Sun,Home,W,2,0,Wolfsburg,0.3,0.2,59.0,75000,Manuel Neuer,4-2-3-1,Bastian Dankert,Match Report,,6.0,3.0,17.7,1.0,0,0,5.0,2.0,32.6,0.0,0,0,2024,Bayern Munich
48,2024-05-18,15:30,Bundesliga,Matchweek 34,Sat,Away,L,2,4,Hoffenheim,1.5,1.8,52.0,30150,Manuel Neuer,3-1-4-2,Marco Fritz,Match Report,,11.0,4.0,15.7,1.0,0,0,17.0,9.0,16.3,0.0,0,0,2024,Bayern Munich
0,2023-08-12,20:45,DFL-Supercup,DFL-Supercup,Sat,Away,W,3,0,Bayern Munich,,,33.0,75000,Willi Orban,4-2-2-2,Bastian Dankert,Match Report,,10.0,5.0,,,1,1,13.0,5.0,,,0,0,2024,RB Leipzig
1,2023-08-19,15:30,Bundesliga,Matchweek 1,Sat,Away,L,2,3,Leverkusen,1.6,1.4,56.0,29464,Willi Orban,4-2-2-2,Felix Brych,Match Report,,14.0,6.0,15.5,0.0,0,0,11.0,7.0,19.0,0.0,0,0,2024,RB Leipzig
2,2023-08-25,20:30,Bundesliga,Matchweek 2,Fri,Home,W,5,1,Stuttgart,1.8,1.1,54.0,46084,Willi Orban,4-2-2-2,Frank Willenborg,Match Report,,20.0,11.0,20.5,2.0,0,0,9.0,3.0,17.1,0.0,0,0,2024,RB Leipzig
3,2023-09-03,17:30,Bundesliga,Matchweek 3,Sun,Away,W,3,0,Union Berlin,1.2,0.3,64.0,22012,Willi Orban,4-2-2-2,Daniel Schlager,Match Report,,14.0,7.0,20.0,0.0,0,0,3.0,1.0,21.7,1.0,0,0,2024,RB Leipzig
4,2023-09-16,15:30,Bundesliga,Matchweek 4,Sat,Home,W,3,0,Augsburg,1.1,1.7,54.0,44746,Kevin Kampl,4-2-2-2,Sascha Stegemann,Match Report,,9.0,6.0,16.3,0.0,0,0,16.0,5.0,16.5,0.0,0,0,2024,RB Leipzig
5,2023-09-19,18:45,Champions Lg,Group stage,Tue,Away,W,3,1,ch Young Boys,2.6,0.5,45.0,31500,Kevin Kampl,4-4-2,Enea Jorgji,Match Report,,21.0,8.0,15.1,0.0,0,0,8.0,3.0,20.1,0.0,0,0,2024,RB Leipzig
6,2023-09-23,15:30,Bundesliga,Matchweek 5,Sat,Away,W,1,0,Gladbach,0.7,0.8,55.0,50122,Kevin Kampl,4-4-2,Robert Schröder,Match Report,,8.0,4.0,17.0,1.0,0,0,14.0,1.0,16.0,1.0,0,0,2024,RB Leipzig
7,2023-09-27,20:45,DFB-Pokal,Round of 64,Wed,Away,W,3,2,Wehen,,,68.0,12000,Péter Gulácsi,4-4-2,Robert Hartmann,Match Report,,14.0,8.0,,,0,0,16.0,7.0,,,0,0,2024,RB Leipzig
8,2023-09-30,18:30,Bundesliga,Matchweek 6,Sat,Home,D,2,2,Bayern Munich,0.7,2.3,35.0,47069,Kevin Kampl,4-2-2-2,Marco Fritz,Match Report,,6.0,2.0,20.1,0.0,0,0,10.0,4.0,21.1,1.0,1,1,2024,RB Leipzig
9,2023-10-04,21:00,Champions Lg,Group stage,Wed,Home,L,1,3,eng Manchester City,0.5,2.2,32.0,45228,Emil Forsberg,4-2-3-1,Artur Soares Dias,Match Report,,3.0,1.0,25.2,0.0,0,0,18.0,5.0,14.7,1.0,0,0,2024,RB Leipzig
10,2023-10-07,15:30,Bundesliga,Matchweek 7,Sat,Home,D,0,0,Bochum,2.5,0.4,75.0,44269,Kevin Kampl,4-4-2,Timo Gerach,Match Report,,15.0,3.0,21.0,2.0,0,2,9.0,2.0,19.4,1.0,0,0,2024,RB Leipzig
11,2023-10-21,15:30,Bundesliga,Matchweek 8,Sat,Away,W,3,1,Darmstadt 98,1.9,2.4,43.0,17810,Kevin Kampl,4-2-2-2,Harm Osmers,Match Report,,10.0,7.0,17.9,3.0,0,0,17.0,3.0,14.8,0.0,1,1,2024,RB Leipzig
12,2023-10-25,21:00,Champions Lg,Group stage,Wed,Home,W,3,1,rs Red Star,3.1,1.0,65.0,42209,Kevin Kampl,4-4-2,José Sánchez,Match Report,,27.0,10.0,16.5,2.0,0,0,16.0,4.0,19.9,0.0,0,0,2024,RB Leipzig
13,2023-10-28,18:30,Bundesliga,Matchweek 9,Sat,Home,W,6,0,Köln,4.2,0.9,62.0,46480,Lukas Klostermann,3-4-1-2,Benjamin Brand,Match Report,,25.0,12.0,18.5,2.0,1,1,6.0,1.0,12.4,1.0,0,0,2024,RB Leipzig
14,2023-10-31,18:00,DFB-Pokal,Round of 32,Tue,Away,L,0,1,Wolfsburg,,,66.0,16031,Péter Gulácsi,4-4-2,Florian Badstübner,Match Report,,11.0,1.0,,,0,0,12.0,5.0,,,0,0,2024,RB Leipzig
15,2023-11-04,15:30,Bundesliga,Matchweek 10,Sat,Away,L,0,2,Mainz 05,0.5,0.9,67.0,30100,Kevin Kampl,3-4-3,Bastian Dankert,Match Report,,10.0,1.0,18.1,0.0,0,0,10.0,3.0,17.6,0.0,0,0,2024,RB Leipzig
16,2023-11-07,21:00,Champions Lg,Group stage,Tue,Away,W,2,1,rs Red Star,2.3,1.5,50.0,41961,Emil Forsberg,4-4-2,Daniele Orsato,Match Report,,24.0,4.0,20.4,0.0,0,0,15.0,3.0,18.1,0.0,0,0,2024,RB Leipzig
17,2023-11-12,19:30,Bundesliga,Matchweek 11,Sun,Home,W,3,1,Freiburg,1.9,0.5,61.0,41117,Emil Forsberg,4-4-2,Patrick Ittrich,Match Report,,14.0,5.0,18.1,0.0,1,1,9.0,3.0,16.1,0.0,0,0,2024,RB Leipzig
18,2023-11-25,15:30,Bundesliga,Matchweek 12,Sat,Away,L,1,2,Wolfsburg,2.7,0.9,64.0,25350,Yussuf Poulsen,4-2-2-2,Robert Hartmann,Match Report,,25.0,9.0,15.3,0.0,0,0,10.0,4.0,17.9,0.0,0,0,2024,RB Leipzig
19,2023-11-28,20:00,Champions Lg,Group stage,Tue,Away,L,2,3,eng Manchester City,0.5,1.8,30.0,51402,Emil Forsberg,5-4-1,Glenn Nyberg,Match Report,,5.0,3.0,21.2,0.0,0,0,14.0,6.0,14.4,0.0,0,0,2024,RB Leipzig
20,2023-12-02,15:30,Bundesliga,Matchweek 13,Sat,Home,W,2,1,Heidenheim,4.0,1.0,70.0,44887,Yussuf Poulsen,4-2-2-2,Christian Dingert,Match Report,,22.0,7.0,15.2,0.0,1,1,7.0,1.0,17.9,0.0,0,0,2024,RB Leipzig
21,2023-12-09,18:30,Bundesliga,Matchweek 14,Sat,Away,W,3,2,Dortmund,2.8,1.5,47.0,81365,Lukas Klostermann,3-4-3,Sven Jablonski,Match Report,,26.0,8.0,16.6,1.0,0,0,18.0,6.0,16.1,0.0,0,0,2024,RB Leipzig
22,2023-12-13,18:45,Champions Lg,Group stage,Wed,Home,W,2,1,ch Young Boys,0.7,1.5,53.0,43331,Péter Gulácsi,4-2-2-2,Manfredas Lukjančukas,Match Report,,10.0,2.0,20.2,2.0,0,0,16.0,3.0,19.4,1.0,0,0,2024,RB Leipzig
23,2023-12-16,18:30,Bundesliga,Matchweek 15,Sat,Home,W,3,1,Hoffenheim,2.8,0.8,57.0,42946,Yussuf Poulsen,4-2-2-2,Robert Schröder,Match Report,,22.0,10.0,15.0,1.0,0,0,9.0,4.0,12.5,1.0,0,0,2024,RB Leipzig
24,2023-12-19,18:30,Bundesliga,Matchweek 16,Tue,Away,D,1,1,Werder Bremen,1.7,1.5,55.0,41000,Emil Forsberg,4-2-2-2,Tobias Reichel,Match Report,,17.0,8.0,16.1,0.0,0,0,11.0,1.0,15.1,1.0,0,0,2024,RB Leipzig
25,2024-01-13,15:30,Bundesliga,Matchweek 17,Sat,Home,L,0,1,Eint Frankfurt,3.5,1.1,62.0,45867,Kevin Kampl,4-4-2,Frank Willenborg,Match Report,,31.0,8.0,13.3,0.0,0,0,5.0,1.0,12.9,0.0,0,0,2024,RB Leipzig
26,2024-01-20,18:30,Bundesliga,Matchweek 18,Sat,Home,L,2,3,Leverkusen,1.6,2.0,40.0,46529,Lukas Klostermann,4-2-2-2,Matthias Jöllenbeck,Match Report,,10.0,6.0,15.7,0.0,0,0,18.0,5.0,15.8,0.0,0,0,2024,RB Leipzig
27,2024-01-27,15:30,Bundesliga,Matchweek 19,Sat,Away,L,2,5,Stuttgart,0.4,2.2,46.0,52100,Lukas Klostermann,4-2-2-2,Sven Jablonski,Match Report,,4.0,2.0,20.2,0.0,0,0,17.0,8.0,19.1,0.0,1,1,2024,RB Leipzig
28,2024-02-04,17:30,Bundesliga,Matchweek 20,Sun,Home,W,2,0,Union Berlin,1.1,0.5,66.0,44032,Willi Orban,4-2-2-2,Marco Fritz,Match Report,,16.0,6.0,15.9,1.0,0,0,10.0,2.0,19.3,0.0,0,0,2024,RB Leipzig
29,2024-02-10,15:30,Bundesliga,Matchweek 21,Sat,Away,D,2,2,Augsburg,1.3,0.7,58.0,28510,Willi Orban,4-2-2-2,Benjamin Brand,Match Report,,8.0,6.0,15.6,0.0,0,1,11.0,4.0,16.3,0.0,0,0,2024,RB Leipzig
30,2024-02-13,21:00,Champions Lg,Round of 16,Tue,Home,L,0,1,es Real Madrid,1.4,1.4,50.0,45028,Willi Orban,4-2-2-2,Irfan Peljto,Match Report,Leg 1 of 2,14.0,9.0,17.2,0.0,0,0,15.0,3.0,16.0,0.0,0,0,2024,RB Leipzig
31,2024-02-17,18:30,Bundesliga,Matchweek 22,Sat,Home,W,2,0,Gladbach,1.7,0.7,49.0,44822,Willi Orban,4-2-2-2,Sören Storks,Match Report,,16.0,9.0,16.3,0.0,0,0,15.0,0.0,17.3,0.0,0,0,2024,RB Leipzig
32,2024-02-24,18:30,Bundesliga,Matchweek 23,Sat,Away,L,1,2,Bayern Munich,0.9,1.5,43.0,75000,Willi Orban,4-2-2-2,Sascha Stegemann,Match Report,,11.0,6.0,20.5,0.0,0,0,16.0,4.0,16.3,0.0,0,0,2024,RB Leipzig
33,2024-03-02,15:30,Bundesliga,Matchweek 24,Sat,Away,W,4,1,Bochum,2.1,0.8,56.0,24200,Willi Orban,4-2-2-2,Harm Osmers,Match Report,,12.0,4.0,16.4,0.0,0,0,14.0,3.0,23.7,1.0,0,0,2024,RB Leipzig
34,2024-03-06,21:00,Champions Lg,Round of 16,Wed,Away,D,1,1,es Real Madrid,1.0,0.8,47.0,76126,Willi Orban,4-2-2-2,Davide Massa,Match Report,Leg 2 of 2; Real Madrid won,20.0,4.0,17.8,1.0,0,0,11.0,3.0,18.3,0.0,0,0,2024,RB Leipzig
35,2024-03-09,15:30,Bundesliga,Matchweek 25,Sat,Home,W,2,0,Darmstadt 98,3.2,0.5,64.0,40000,Willi Orban,4-2-2-2,Robert Hartmann,Match Report,,29.0,8.0,15.9,3.0,0,0,9.0,4.0,18.8,0.0,0,0,2024,RB Leipzig
36,2024-03-15,20:30,Bundesliga,Matchweek 26,Fri,Away,W,5,1,Köln,3.3,1.2,66.0,49000,Willi Orban,4-2-2-2,Florian Badstübner,Match Report,,22.0,8.0,15.8,1.0,0,0,10.0,2.0,17.4,0.0,0,0,2024,RB Leipzig
37,2024-03-30,15:30,Bundesliga,Matchweek 27,Sat,Home,D,0,0,Mainz 05,2.5,0.9,66.0,44813,Willi Orban,4-4-2,Frank Willenborg,Match Report,,20.0,9.0,15.9,0.0,0,0,8.0,2.0,15.4,0.0,0,0,2024,RB Leipzig
38,2024-04-06,15:30,Bundesliga,Matchweek 28,Sat,Away,W,4,1,Freiburg,2.3,1.6,53.0,33200,Willi Orban,4-2-2-2,Daniel Siebert,Match Report,,14.0,6.0,18.0,0.0,0,0,12.0,2.0,16.6,0.0,0,1,2024,RB Leipzig
39,2024-04-13,15:30,Bundesliga,Matchweek 29,Sat,Home,W,3,0,Wolfsburg,1.3,0.4,50.0,45858,Willi Orban,4-2-2-2,Christian Dingert,Match Report,,16.0,6.0,15.0,0.0,0,0,10.0,3.0,23.5,0.0,0,0,2024,RB Leipzig
40,2024-04-20,15:30,Bundesliga,Matchweek 30,Sat,Away,W,2,1,Heidenheim,1.8,1.0,61.0,15000,Willi Orban,4-2-2-2,Tobias Welz,Match Report,,12.0,4.0,14.9,0.0,0,0,10.0,4.0,14.9,1.0,0,0,2024,RB Leipzig
41,2024-04-27,15:30,Bundesliga,Matchweek 31,Sat,Home,W,4,1,Dortmund,2.6,1.6,39.0,47069,Willi Orban,4-2-2-2,Deniz Aytekin,Match Report,,21.0,7.0,18.6,0.0,0,0,12.0,5.0,15.4,0.0,0,0,2024,RB Leipzig
42,2024-05-03,20:30,Bundesliga,Matchweek 32,Fri,Away,D,1,1,Hoffenheim,0.8,1.6,45.0,25066,Willi Orban,4-2-2-2,Harm Osmers,Match Report,,8.0,4.0,17.5,0.0,0,0,20.0,8.0,20.0,0.0,0,0,2024,RB Leipzig
43,2024-05-11,15:30,Bundesliga,Matchweek 33,Sat,Home,D,1,1,Werder Bremen,1.4,1.1,45.0,47069,Willi Orban,3-4-3,Sascha Stegemann,Match Report,,13.0,5.0,17.3,0.0,0,0,11.0,2.0,19.7,0.0,0,0,2024,RB Leipzig
44,2024-05-18,15:30,Bundesliga,Matchweek 34,Sat,Away,D,2,2,Eint Frankfurt,1.6,2.1,53.0,57500,Willi Orban,4-2-2-2,Felix Zwayer,Match Report,,8.0,4.0,16.6,0.0,1,1,21.0,5.0,17.2,0.0,1,1,2024,RB Leipzig
0,2023-08-12,15:30,DFB-Pokal,Round of 64,Sat,Away,W,6,1,TSV Schott Mainz,,,73.0,30312,Emre Can,4-2-3-1,Benjamin Brand,Match Report,,24.0,10.0,,,0,0,6.0,1.0,,,0,0,2024,Dortmund
1,2023-08-19,18:30,Bundesliga,Matchweek 1,Sat,Home,W,1,0,Köln,1.8,1.2,66.0,81365,Emre Can,4-2-3-1,Deniz Aytekin,Match Report,,13.0,2.0,12.5,0.0,0,0,11.0,4.0,16.5,0.0,0,0,2024,Dortmund
2,2023-08-26,15:30,Bundesliga,Matchweek 2,Sat,Away,D,1,1,Bochum,1.3,1.0,64.0,26000,Emre Can,4-1-4-1,Robert Schröder,Match Report,,14.0,3.0,15.4,0.0,0,0,20.0,7.0,17.8,0.0,0,0,2024,Dortmund
3,2023-09-01,20:30,Bundesliga,Matchweek 3,Fri,Home,D,2,2,Heidenheim,3.4,2.1,62.0,81365,Emre Can,4-3-3,Tobias Reichel,Match Report,,18.0,7.0,18.3,2.0,1,1,13.0,5.0,19.6,1.0,1,1,2024,Dortmund
4,2023-09-16,15:30,Bundesliga,Matchweek 4,Sat,Away,W,4,2,Freiburg,2.3,1.0,50.0,34700,Emre Can,4-3-3,Tobias Stieler,Match Report,,15.0,7.0,13.8,0.0,0,0,15.0,4.0,15.8,1.0,0,0,2024,Dortmund
