,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,sh_against,sot_against,dist_against,fk_against,pk_against,pkatt_against,season,team
22,2023-01-02,21:00,Ligue 1,Matchweek 17,Mon,Home,W,2,1,Nice,1.9,0.4,62.0,27427.0,Hamari Traoré,4-4-2,Thomas Léonard,Match Report,,20.0,5.0,14.3,0.0,0,0,6.0,3.0,20.7,0.0,0,0,2023,Rennes
23,2023-01-07,20:45,Coupe de France,Round of 64,Sat,Away,W,2,1,Bordeaux,,,55.0,23944.0,Hamari Traoré,4-3-3,Pierre Gaillouste,Match Report,,13.0,5.0,,,0,0,13.0,2.0,,,0,0,2023,Rennes
24,2023-01-11,19:00,Ligue 1,Matchweek 18,Wed,Away,L,1,2,Clermont Foot,1.1,1.7,61.0,10648.0,Hamari Traoré,4-4-2,Clément Turpin,Match Report,,9.0,2.0,15.8,0.0,0,0,11.0,5.0,17.8,1.0,0,0,2023,Rennes
25,2023-01-15,20:45,Ligue 1,Matchweek 19,Sun,Home,W,1,0,Paris S-G,0.8,1.0,35.0,27566.0,Hamari Traoré,3-4-3,Benoît Bastien,Match Report,,8.0,6.0,20.0,2.0,0,0,8.0,1.0,19.6,0.0,0,0,2023,Rennes
26,2023-01-20,21:10,Coupe de France,Round of 32,Fri,Away,L,0,1,Marseille,,,51.0,57103.0,Hamari Traoré,3-4-3,Stéphanie Frappart,Match Report,,5.0,1.0,,,0,0,11.0,3.0,,,0,0,2023,Rennes
27,2023-01-27,21:00,Ligue 1,Matchweek 20,Fri,Away,L,1,2,Lorient,1.5,0.9,67.0,16782.0,Hamari Traoré,5-4-1,Benoît Millot,Match Report,,19.0,6.0,19.6,0.0,0,0,4.0,4.0,15.8,0.0,0,0,2023,Rennes
28,2023-02-01,21:00,Ligue 1,Matchweek 21,Wed,Home,W,3,0,Strasbourg,1.1,0.1,59.0,26176.0,Benjamin Bourigeaud,4-3-3,Marc Bollengier,Match Report,,6.0,3.0,16.8,0.0,0,0,3.0,0.0,16.6,0.0,0,0,2023,Rennes
29,2023-02-04,21:00,Ligue 1,Matchweek 22,Sat,Home,L,1,3,Lille,1.8,2.2,39.0,28082.0,Benjamin Bourigeaud,4-4-2,Florent Batta,Match Report,,10.0,6.0,14.6,0.0,0,0,15.0,6.0,15.3,0.0,0,0,2023,Rennes
30,2023-02-12,13:00,Ligue 1,Matchweek 23,Sun,Away,L,1,3,Toulouse,1.3,2.1,68.0,21783.0,Benjamin Bourigeaud,4-4-2,Jeremy Stinat,Match Report,,13.0,4.0,17.5,0.0,0,0,13.0,7.0,14.3,0.0,0,0,2023,Rennes
31,2023-02-16,19:45,Europa Lg,Knockout round play-offs,Thu,Away,L,1,2,ua Shakhtar,1.7,1.9,51.0,13415.0,Benjamin Bourigeaud,4-4-2,Irfan Peljto,Match Report,Leg 1 of 2,17.0,6.0,20.6,2.0,0,0,13.0,2.0,19.4,0.0,1,1,2023,Rennes
32,2023-02-19,15:00,Ligue 1,Matchweek 24,Sun,Home,W,2,0,Clermont Foot,2.4,1.1,59.0,27798.0,Benjamin Bourigeaud,4-2-3-1,Bastien Dechepy,Match Report,,18.0,6.0,18.8,1.0,0,0,7.0,3.0,16.3,0.0,0,0,2023,Rennes
33,2023-02-23,21:00,Europa Lg,Knockout round play-offs,Thu,Home,W,2 (4),1 (5),ua Shakhtar,2.4,0.5,53.0,27781.0,Steve Mandanda,4-4-2,Tobias Stieler,Match Report,Leg 2 of 2; Shakhtar won; Shakhtar won on penalty kicks following extra time,23.0,9.0,18.9,2.0,0,0,7.0,2.0,16.7,1.0,0,0,2023,Rennes
34,2023-02-26,15:00,Ligue 1,Matchweek 25,Sun,Away,W,1,0,Nantes,1.1,2.6,44.0,34467.0,Benjamin Bourigeaud,4-3-3,Jérémie Pignard,Match Report,,12.0,3.0,18.6,0.0,0,0,20.0,7.0,14.1,0.0,0,0,2023,Rennes
35,2023-03-05,20:45,Ligue 1,Matchweek 26,Sun,Home,L,0,1,Marseille,1.0,1.6,55.0,28515.0,Benjamin Bourigeaud,4-4-2,Eric Wattellier,Match Report,,13.0,2.0,13.5,0.0,0,0,11.0,4.0,17.6,0.0,0,0,2023,Rennes
36,2023-03-11,17:00,Ligue 1,Matchweek 27,Sat,Away,D,0,0,Auxerre,0.5,0.7,67.0,15695.0,Benjamin Bourigeaud,4-4-2,Mathieu Vernice,Match Report,,7.0,2.0,17.2,0.0,0,0,12.0,0.0,17.2,0.0,0,0,2023,Rennes
37,2023-03-19,17:05,Ligue 1,Matchweek 28,Sun,Away,W,2,0,Paris S-G,1.5,1.7,40.0,47000.0,Benjamin Bourigeaud,5-4-1,Willy Delajod,Match Report,,10.0,3.0,14.2,0.0,0,0,17.0,8.0,16.2,0.0,0,0,2023,Rennes
38,2023-04-01,21:00,Ligue 1,Matchweek 29,Sat,Home,L,0,1,Lens,1.0,1.5,56.0,28556.0,Hamari Traoré,5-4-1,Clément Turpin,Match Report,,10.0,3.0,18.8,1.0,0,0,12.0,4.0,14.0,0.0,0,0,2023,Rennes
39,2023-04-09,13:00,Ligue 1,Matchweek 30,Sun,Away,L,1,3,Lyon,1.1,1.1,41.0,45000.0,Hamari Traoré,4-2-3-1,Benoît Bastien,Match Report,,11.0,3.0,16.9,1.0,0,0,11.0,3.0,17.6,1.0,0,0,2023,Rennes
40,2023-04-15,17:00,Ligue 1,Matchweek 31,Sat,Home,W,3,0,Reims,2.9,0.4,51.0,27936.0,Hamari Traoré,4-1-4-1,Jeremy Stinat,Match Report,,23.0,8.0,15.2,1.0,0,0,5.0,1.0,13.1,0.0,0,0,2023,Rennes
41,2023-04-23,17:05,Ligue 1,Matchweek 32,Sun,Away,L,0,1,Montpellier,1.1,0.9,69.0,15537.0,Hamari Traoré,4-1-4-1,Ruddy Buquet,Match Report,,16.0,4.0,18.9,0.0,0,0,11.0,2.0,26.5,0.0,0,0,2023,Rennes
42,2023-04-30,15:00,Ligue 1,Matchweek 33,Sun,Home,W,4,2,Angers,2.1,1.0,64.0,28028.0,Hamari Traoré,4-1-4-1,Florent Batta,Match Report,,13.0,4.0,12.6,0.0,0,0,3.0,1.0,17.8,0.0,1,1,2023,Rennes
43,2023-05-06,17:00,Ligue 1,Matchweek 34,Sat,Away,L,1,2,Nice,1.3,1.6,53.0,22601.0,Hamari Traoré,4-1-4-1,Willy Delajod,Match Report,,14.0,4.0,19.4,1.0,0,0,11.0,4.0,18.7,0.0,0,0,2023,Rennes
44,2023-05-14,15:00,Ligue 1,Matchweek 35,Sun,Home,W,4,0,Troyes,3.9,0.4,66.0,27836.0,Hamari Traoré,4-1-4-1,Stéphanie Frappart,Match Report,,26.0,9.0,13.0,1.0,0,0,4.0,0.0,16.0,0.0,0,0,2023,Rennes
45,2023-05-21,13:00,Ligue 1,Matchweek 36,Sun,Away,W,5,0,Ajaccio,1.3,0.1,58.0,6637.0,Hamari Traoré,4-1-4-1,Eric Wattellier,Match Report,,13.0,7.0,16.3,0.0,0,0,2.0,0.0,20.0,0.0,0,0,2023,Rennes
46,2023-05-27,21:00,Ligue 1,Matchweek 37,Sat,Home,W,2,0,Monaco,1.3,0.5,57.0,28344.0,Hamari Traoré,4-1-4-1,Clément Turpin,Match Report,,12.0,6.0,17.5,0.0,0,0,11.0,3.0,19.6,1.0,0,0,2023,Rennes
47,2023-06-03,21:00,Ligue 1,Matchweek 38,Sat,Away,W,2,1,Brest,1.9,1.5,47.0,15143.0,Hamari Traoré,4-3-3,Jérôme Brisard,Match Report,,11.0,2.0,18.0,1.0,1,1,13.0,4.0,18.2,0.0,1,1,2023,Rennes
0,2022-08-07,15:00,Ligue 1,Matchweek 1,Sun,Home,W,4,1,Auxerre,2.4,0.6,59.0,32292.0,José Fonte,4-2-3-1,Eric Wattellier,Match Report,,16.0,6.0,19.1,1.0,0,0,10.0,2.0,16.3,0.0,0,0,2023,Lille
1,2022-08-12,21:00,Ligue 1,Matchweek 2,Fri,Away,D,1,1,Nantes,2.0,1.0,69.0,30689.0,José Fonte,4-2-3-1,Bastien Dechepy,Match Report,,16.0,4.0,11.5,0.0,0,0,10.0,1.0,18.6,1.0,0,0,2023,Lille
2,2022-08-21,20:45,Ligue 1,Matchweek 3,Sun,Home,L,1,7,Paris S-G,1.7,3.4,48.0,47526.0,José Fonte,4-2-3-1,Clément Turpin,Match Report,,16.0,9.0,17.5,0.0,0,0,16.0,9.0,11.9,0.0,0,0,2023,Lille
3,2022-08-26,21:00,Ligue 1,Matchweek 4,Fri,Away,W,3,1,Ajaccio,1.7,1.5,58.0,9070.0,José Fonte,4-2-3-1,Thomas Léonard,Match Report,,6.0,4.0,18.6,0.0,0,1,14.0,2.0,16.0,0.0,0,0,2023,Lille
4,2022-08-31,21:00,Ligue 1,Matchweek 5,Wed,Home,L,1,2,Nice,0.9,1.6,62.0,30254.0,José Fonte,4-2-3-1,Jeremy Stinat,Match Report,,18.0,6.0,19.6,0.0,0,0,1.0,0.0,54.9,0.0,2,2,2023,Lille
5,2022-09-04,13:00,Ligue 1,Matchweek 6,Sun,Away,W,3,1,Montpellier,1.6,0.5,75.0,12215.0,José Fonte,4-2-3-1,Jérôme Brisard,Match Report,,26.0,8.0,18.4,0.0,0,0,4.0,1.0,19.6,2.0,0,0,2023,Lille
6,2022-09-10,21:00,Ligue 1,Matchweek 7,Sat,Away,L,1,2,Marseille,1.0,2.2,47.0,62985.0,José Fonte,3-4-3,Benoît Millot,Match Report,,7.0,3.0,12.3,0.0,0,0,14.0,6.0,18.0,0.0,0,0,2023,Lille
7,2022-09-17,21:00,Ligue 1,Matchweek 8,Sat,Home,W,2,1,Toulouse,1.0,0.8,45.0,33635.0,José Fonte,4-2-3-1,Pierre Gaillouste,Match Report,,10.0,4.0,16.0,1.0,0,0,14.0,5.0,17.2,0.0,0,0,2023,Lille
8,2022-10-02,13:00,Ligue 1,Matchweek 9,Sun,Away,L,1,2,Lorient,2.2,0.6,63.0,14916.0,José Fonte,4-2-3-1,Hakim Ben El Hadj Salem,Match Report,,20.0,4.0,15.6,0.0,0,0,7.0,4.0,19.0,0.0,0,0,2023,Lille
9,2022-10-09,20:45,Ligue 1,Matchweek 10,Sun,Home,W,1,0,Lens,2.6,1.2,45.0,48527.0,José Fonte,4-2-3-1,François Letexier,Match Report,,11.0,4.0,16.8,0.0,1,1,9.0,2.0,22.8,0.0,0,1,2023,Lille
10,2022-10-14,21:00,Ligue 1,Matchweek 11,Fri,Away,W,3,0,Strasbourg,2.3,0.6,57.0,25313.0,José Fonte,4-2-3-1,Jérémie Pignard,Match Report,,9.0,6.0,18.5,1.0,1,1,12.0,1.0,21.6,0.0,0,0,2023,Lille
11,2022-10-23,20:45,Ligue 1,Matchweek 12,Sun,Home,W,4,3,Monaco,2.5,1.1,59.0,35362.0,Jonathan Bamba,4-2-3-1,Willy Delajod,Match Report,,20.0,7.0,15.8,1.0,0,0,9.0,6.0,16.2,1.0,0,0,2023,Lille
12,2022-10-30,20:45,Ligue 1,Matchweek 13,Sun,Away,L,0,1,Lyon,1.5,1.6,55.0,55790.0,José Fonte,4-2-3-1,Jérôme Brisard,Match Report,,15.0,5.0,17.9,1.0,0,0,6.0,3.0,15.9,0.0,0,0,2023,Lille
13,2022-11-06,17:05,Ligue 1,Matchweek 14,Sun,Home,D,1,1,Rennes,2.4,0.9,62.0,35539.0,José Fonte,4-2-3-1,Johan Hamel,Match Report,,19.0,7.0,13.4,1.0,0,0,2.0,1.0,17.7,0.0,1,1,2023,Lille
14,2022-11-13,15:00,Ligue 1,Matchweek 15,Sun,Home,W,1,0,Angers,0.6,0.6,58.0,36360.0,José Fonte,4-2-3-1,Miguel Nogueira,Match Report,,9.0,4.0,18.4,0.0,0,0,8.0,2.0,12.5,0.0,0,0,2023,Lille
15,2022-12-28,19:00,Ligue 1,Matchweek 16,Wed,Away,W,2,0,Clermont Foot,1.6,0.7,57.0,13122.0,José Fonte,3-4-3,François Letexier,Match Report,,13.0,2.0,22.0,1.0,1,1,9.0,3.0,16.2,0.0,0,0,2023,Lille
16,2023-01-02,17:00,Ligue 1,Matchweek 17,Mon,Home,D,1,1,Reims,2.3,0.8,61.0,31086.0,José Fonte,3-4-3,Eric Wattellier,Match Report,,14.0,5.0,14.6,0.0,0,0,9.0,6.0,18.5,2.0,0,0,2023,Lille
17,2023-01-08,20:45,Coupe de France,Round of 64,Sun,Home,W,2,0,Troyes,,,71.0,13185.0,Benjamin André,4-2-3-1,Jérôme Brisard,Match Report,,22.0,8.0,,,0,0,6.0,3.0,,,0,0,2023,Lille
18,2023-01-11,19:00,Ligue 1,Matchweek 18,Wed,Away,D,0,0,Brest,0.7,0.3,71.0,11452.0,Benjamin André,4-2-3-1,Mathieu Vernice,Match Report,,11.0,4.0,17.7,0.0,0,0,5.0,0.0,18.1,0.0,0,0,2023,Lille
19,2023-01-15,13:00,Ligue 1,Matchweek 19,Sun,Home,W,5,1,Troyes,3.8,0.9,67.0,31254.0,Benjamin André,4-4-2,Pierre Gaillouste,Match Report,,23.0,13.0,15.9,0.0,0,0,10.0,2.0,19.9,0.0,0,0,2023,Lille
20,2023-01-22,18:30,Coupe de France,Round of 32,Sun,Home,W,2,0,Pau FC,,,72.0,12451.0,José Fonte,4-4-2,Thomas Léonard,Match Report,,24.0,8.0,,,0,0,1.0,1.0,,,0,0,2023,Lille
21,2023-01-29,13:00,Ligue 1,Matchweek 20,Sun,Away,L,0,1,Nice,1.6,1.6,56.0,22126.0,José Fonte,4-2-3-1,Eric Wattellier,Match Report,,16.0,7.0,18.2,1.0,0,0,12.0,6.0,19.1,0.0,0,0,2023,Lille
22,2023-02-01,19:00,Ligue 1,Matchweek 21,Wed,Home,D,0,0,Clermont Foot,1.3,1.4,66.0,32498.0,José Fonte,4-2-3-1,Jeremy Stinat,Match Report,,22.0,5.0,18.6,1.0,0,0,13.0,5.0,18.4,0.0,0,0,2023,Lille
23,2023-02-04,21:00,Ligue 1,Matchweek 22,Sat,Away,W,3,1,Rennes,2.2,1.8,61.0,28082.0,Benjamin André,4-2-3-1,Florent Batta,Match Report,,15.0,6.0,15.3,0.0,0,0,10.0,6.0,14.6,0.0,0,0,2023,Lille
24,2023-02-08,18:15,Coupe de France,Round of 16,Wed,Away,D,2 (2),2 (4),Lyon,,,62.0,24779.0,Benjamin André,4-2-3-1,Benoît Millot,Match Report,Lyon won on penalty kicks following normal time,11.0,4.0,,,1,1,9.0,5.0,,,0,0,2023,Lille
25,2023-02-12,15:00,Ligue 1,Matchweek 23,Sun,Home,W,2,0,Strasbourg,2.7,0.3,67.0,30812.0,José Fonte,4-2-3-1,Hakim Ben El Hadj Salem,Match Report,,13.0,9.0,14.7,1.0,1,1,5.0,0.0,19.8,0.0,0,0,2023,Lille
26,2023-02-19,13:00,Ligue 1,Matchweek 24,Sun,Away,L,3,4,Paris S-G,2.4,2.0,54.0,46000.0,José Fonte,4-2-3-1,Willy Delajod,Match Report,,15.0,6.0,18.6,0.0,1,1,12.0,10.0,13.7,1.0,0,0,2023,Lille
27,2023-02-24,21:00,Ligue 1,Matchweek 25,Fri,Home,W,2,1,Brest,1.0,0.2,69.0,30257.0,Benjamin André,4-2-3-1,Pierre Gaillouste,Match Report,,18.0,4.0,17.5,1.0,0,0,3.0,0.0,16.2,0.0,0,0,2023,Lille
28,2023-03-04,17:00,Ligue 1,Matchweek 26,Sat,Away,D,1,1,Lens,1.6,0.9,62.0,37974.0,José Fonte,4-2-3-1,François Letexier,Match Report,,11.0,6.0,10.6,0.0,0,0,10.0,1.0,15.0,0.0,0,0,2023,Lille
29,2023-03-10,21:00,Ligue 1,Matchweek 27,Fri,Home,D,3,3,Lyon,2.3,0.8,55.0,40314.0,Benjamin André,4-2-3-1,Benoît Bastien,Match Report,,6.0,4.0,18.9,0.0,2,2,6.0,5.0,14.0,0.0,0,0,2023,Lille
30,2023-03-18,17:00,Ligue 1,Matchweek 28,Sat,Away,W,2,0,Toulouse,1.4,2.3,53.0,23006.0,José Fonte,4-2-3-1,Hakim Ben El Hadj Salem,Match Report,,18.0,4.0,16.2,0.0,0,0,16.0,4.0,13.4,0.0,0,0,2023,Lille
31,2023-04-02,13:00,Ligue 1,Matchweek 29,Sun,Home,W,3,1,Lorient,2.0,0.2,60.0,32862.0,José Fonte,4-2-3-1,Jérémie Pignard,Match Report,,20.0,7.0,17.4,1.0,0,0,2.0,1.0,17.1,0.0,0,0,2023,Lille
32,2023-04-08,17:00,Ligue 1,Matchweek 30,Sat,Away,L,0,1,Angers,1.4,1.0,66.0,7469.0,José Fonte,4-2-3-1,Mathieu Vernice,Match Report,,15.0,5.0,20.1,1.0,0,0,7.0,5.0,18.3,0.0,0,0,2023,Lille
33,2023-04-16,13:00,Ligue 1,Matchweek 31,Sun,Home,W,2,1,Montpellier,2.1,0.4,68.0,34200.0,José Fonte,4-2-3-1,Jérôme Brisard,Match Report,,17.0,7.0,16.6,1.0,0,0,4.0,1.0,17.0,1.0,0,0,2023,Lille
34,2023-04-22,17:00,Ligue 1,Matchweek 32,Sat,Away,D,1,1,Auxerre,2.2,1.5,69.0,16779.0,José Fonte,4-2-3-1,Stéphanie Frappart,Match Report,,13.0,3.0,13.2,0.0,1,1,7.0,3.0,23.5,0.0,1,1,2023,Lille
35,2023-04-29,17:00,Ligue 1,Matchweek 33,Sat,Home,W,3,0,Ajaccio,1.6,0.5,75.0,35490.0,Jonathan Bamba,4-2-3-1,François Letexier,Match Report,,10.0,5.0,18.0,0.0,0,0,2.0,0.0,19.8,0.0,0,0,2023,Lille
36,2023-05-06,19:00,Ligue 1,Matchweek 34,Sat,Away,L,0,1,Reims,1.7,2.0,63.0,17911.0,José Fonte,4-2-3-1,Thomas Léonard,Match Report,,11.0,5.0,13.7,0.0,0,0,14.0,4.0,16.2,0.0,0,0,2023,Lille
37,2023-05-14,17:05,Ligue 1,Matchweek 35,Sun,Away,D,0,0,Monaco,0.9,0.7,58.0,6805.0,José Fonte,4-2-3-1,Benoît Bastien,Match Report,,10.0,4.0,14.1,0.0,0,0,8.0,1.0,17.1,0.0,0,0,2023,Lille
38,2023-05-20,21:00,Ligue 1,Matchweek 36,Sat,Home,W,2,1,Marseille,1.7,0.7,47.0,47399.0,Benjamin André,4-1-2-1-2◆,Jérôme Brisard,Match Report,,11.0,2.0,20.3,0.0,1,1,8.0,3.0,16.3,0.0,0,0,2023,Lille
39,2023-05-27,21:00,Ligue 1,Matchweek 37,Sat,Home,W,2,1,Nantes,2.1,1.0,65.0,41136.0,José Fonte,4-2-3-1,Eric Wattellier,Match Report,,7.0,0.0,26.1,1.0,2,2,8.0,3.0,16.7,0.0,0,0,2023,Lille
40,2023-06-03,21:00,Ligue 1,Matchweek 38,Sat,Away,D,1,1,Troyes,1.4,0.4,66.0,11006.0,José Fonte,4-1-4-1,Jeremy Stinat,Match Report,,18.0,7.0,15.3,1.0,0,0,8.0,3.0,25.1,0.0,0,0,2023,Lille
0,2022-08-02,20:00,Champions Lg,Third qualifying round,Tue,Home,D,1,1,nl PSV Eindhoven,,,,10802.0,Wissam Ben Yedder,4-2-3-1,Davide Massa,Match Report,Leg 1 of 2,,,,,0,0,,,,,0,0,2023,Monaco
1,2022-08-06,17:00,Ligue 1,Matchweek 1,Sat,Away,W,2,1,Strasbourg,2.8,0.8,47.0,25359.0,Axel Disasi,4-2-3-1,François Letexier,Match Report,,24.0,11.0,15.7,1.0,0,0,11.0,7.0,16.3,1.0,0,0,2023,Monaco
2,2022-08-09,20:30,Champions Lg,Third qualifying round,Tue,Away,L,2,3,nl PSV Eindhoven,,,,35000.0,Wissam Ben Yedder,4-4-2,Jesús Gil,Match Report,Leg 2 of 2; PSV Eindhoven won; Required Extra Time,,,,,0,0,,,,,0,0,2023,Monaco
3,2022-08-13,17:00,Ligue 1,Matchweek 2,Sat,Home,D,1,1,Rennes,1.8,2.1,35.0,8000.0,Wissam Ben Yedder,4-4-2,Jérémie Pignard,Match Report,,11.0,3.0,16.3,0.0,0,1,24.0,8.0,17.8,0.0,0,0,2023,Monaco
4,2022-08-20,17:00,Ligue 1,Matchweek 3,Sat,Home,L,1,4,Lens,1.6,2.5,46.0,8700.0,Wissam Ben Yedder,4-4-2,Willy Delajod,Match Report,,12.0,5.0,20.4,0.0,0,0,13.0,5.0,15.8,0.0,1,1,2023,Monaco
5,2022-08-28,20:45,Ligue 1,Matchweek 4,Sun,Away,D,1,1,Paris S-G,1.2,2.7,33.0,46000.0,Wissam Ben Yedder,5-3-2,Benoît Bastien,Match Report,,4.0,3.0,24.5,1.0,0,0,17.0,4.0,18.7,0.0,1,1,2023,Monaco
6,2022-08-31,19:00,Ligue 1,Matchweek 5,Wed,Home,L,2,4,Troyes,1.2,2.2,52.0,4045.0,Wissam Ben Yedder,3-4-1-2,Ruddy Buquet,Match Report,,8.0,6.0,8.8,0.0,0,0,18.0,10.0,18.1,0.0,1,1,2023,Monaco
7,2022-09-04,20:45,Ligue 1,Matchweek 6,Sun,Away,W,1,0,Nice,1.1,0.7,48.0,24125.0,Axel Disasi,3-4-3,Benoît Millot,Match Report,,14.0,2.0,22.1,0.0,0,0,12.0,5.0,14.7,0.0,0,0,2023,Monaco
8,2022-09-08,21:00,Europa Lg,Group stage,Thu,Away,W,1,0,rs Red Star,1.5,1.0,51.0,40226.0,Wissam Ben Yedder,3-4-3,Harm Osmers,Match Report,,10.0,2.0,23.4,0.0,1,1,13.0,5.0,16.4,1.0,0,0,2023,Monaco
9,2022-09-11,20:45,Ligue 1,Matchweek 7,Sun,Home,W,2,1,Lyon,1.7,2.0,39.0,7000.0,Axel Disasi,3-4-3,Clément Turpin,Match Report,,11.0,4.0,15.0,0.0,0,0,20.0,6.0,15.5,0.0,0,0,2023,Monaco
10,2022-09-15,18:45,Europa Lg,Group stage,Thu,Home,L,0,1,hu Ferencváros,1.4,0.3,56.0,3931.0,Wissam Ben Yedder,3-4-3,Espen Andreas Eskås,Match Report,,13.0,6.0,13.4,0.0,0,0,8.0,3.0,21.7,1.0,0,0,2023,Monaco
11,2022-09-18,13:00,Ligue 1,Matchweek 8,Sun,Away,W,3,0,Reims,1.7,0.6,67.0,10000.0,Wissam Ben Yedder,4-4-2,Marc Bollengier,Match Report,,20.0,11.0,17.3,0.0,0,0,9.0,2.0,26.4,0.0,0,0,2023,Monaco
12,2022-10-02,17:05,Ligue 1,Matchweek 9,Sun,Home,W,4,1,Nantes,2.1,0.5,49.0,5202.0,Wissam Ben Yedder,4-4-2,Thomas Léonard,Match Report,,9.0,5.0,16.3,1.0,1,1,7.0,2.0,17.7,0.0,0,0,2023,Monaco
13,2022-10-06,18:45,Europa Lg,Group stage,Thu,Home,W,3,1,tr Trabzonspor,3.3,0.4,56.0,5050.0,Wissam Ben Yedder,4-4-2,Giorgi Kruashvili,Match Report,,22.0,7.0,17.7,1.0,1,1,6.0,2.0,21.1,0.0,0,0,2023,Monaco
14,2022-10-09,13:00,Ligue 1,Matchweek 10,Sun,Away,W,2,0,Montpellier,1.2,0.7,50.0,13048.0,Wissam Ben Yedder,4-4-2,Benoît Millot,Match Report,,11.0,7.0,20.6,2.0,0,0,11.0,1.0,16.2,1.0,0,0,2023,Monaco
15,2022-10-13,22:00,Europa Lg,Group stage,Thu,Away,L,0,4,tr Trabzonspor,1.1,0.9,49.0,24343.0,Wissam Ben Yedder,4-4-2,Jakob Kehlet,Match Report,,17.0,4.0,22.3,1.0,0,0,15.0,9.0,21.2,1.0,0,0,2023,Monaco
16,2022-10-16,17:05,Ligue 1,Matchweek 11,Sun,Home,D,1,1,Clermont Foot,1.1,1.9,35.0,4731.0,Wissam Ben Yedder,4-4-2,Ruddy Buquet,Match Report,,5.0,3.0,21.5,0.0,0,1,21.0,6.0,17.7,1.0,0,0,2023,Monaco
17,2022-10-23,20:45,Ligue 1,Matchweek 12,Sun,Away,L,3,4,Lille,1.1,2.5,41.0,35362.0,Wissam Ben Yedder,4-4-2,Willy Delajod,Match Report,,9.0,6.0,16.2,1.0,0,0,20.0,7.0,15.8,1.0,0,0,2023,Monaco
18,2022-10-27,21:00,Europa Lg,Group stage,Thu,Away,D,1,1,hu Ferencváros,1.1,0.8,53.0,20517.0,Wissam Ben Yedder,3-4-1-2,Enea Jorgji,Match Report,,13.0,1.0,18.0,0.0,0,0,9.0,3.0,17.4,0.0,0,0,2023,Monaco
19,2022-10-30,15:00,Ligue 1,Matchweek 13,Sun,Home,W,2,0,Angers,1.8,0.6,52.0,7069.0,Wissam Ben Yedder,3-4-1-2,Stéphanie Frappart,Match Report,,7.0,4.0,17.0,0.0,0,1,7.0,3.0,19.4,0.0,0,0,2023,Monaco
20,2022-11-03,18:45,Europa Lg,Group stage,Thu,Home,W,4,1,rs Red Star,1.4,1.1,47.0,6341.0,Wissam Ben Yedder,4-4-2,Serdar Gözübüyük,Match Report,,16.0,6.0,18.1,0.0,0,0,6.0,1.0,22.8,0.0,1,1,2023,Monaco
21,2022-11-06,15:00,Ligue 1,Matchweek 14,Sun,Away,W,2,0,Toulouse,2.4,0.7,52.0,23005.0,Axel Disasi,4-2-3-1,Benoît Millot,Match Report,,24.0,10.0,17.0,0.0,0,0,13.0,5.0,19.9,1.0,0,0,2023,Monaco
22,2022-11-13,20:45,Ligue 1,Matchweek 15,Sun,Home,L,2,3,Marseille,2.0,1.9,42.0,10631.0,Wissam Ben Yedder,4-2-3-1,Benoît Bastien,Match Report,,10.0,5.0,22.8,0.0,1,1,11.0,3.0,14.3,1.0,0,0,2023,Monaco
23,2022-12-28,17:00,Ligue 1,Matchweek 16,Wed,Away,W,3,2,Auxerre,1.3,1.3,62.0,16503.0,Wissam Ben Yedder,4-4-2,Marc Bollengier,Match Report,,5.0,2.0,19.4,1.0,1,1,10.0,5.0,23.2,0.0,1,1,2023,Monaco
24,2023-01-01,15:00,Ligue 1,Matchweek 17,Sun,Home,W,1,0,Brest,1.4,0.8,51.0,6150.0,Axel Disasi,4-4-2,Jeremy Stinat,Match Report,,17.0,5.0,17.9,0.0,0,0,13.0,6.0,18.7,1.0,0,0,2023,Monaco
25,2023-01-07,18:00,Coupe de France,Round of 64,Sat,Home,D,2 (4),2 (5),Rodez Aveyron,,,63.0,3327.0,Wissam Ben Yedder,4-4-2,Hakim Ben El Hadj Salem,Match Report,Rodez Aveyron won on penalty kicks following normal time,19.0,10.0,,,0,0,10.0,4.0,,,0,0,2023,Monaco
26,2023-01-11,21:00,Ligue 1,Matchweek 18,Wed,Away,D,2,2,Lorient,1.8,1.3,58.0,14521.0,Axel Disasi,4-2-2-2,Jérôme Brisard,Match Report,,16.0,4.0,15.4,0.0,0,0,8.0,6.0,17.2,0.0,0,0,2023,Monaco
27,2023-01-15,17:05,Ligue 1,Matchweek 19,Sun,Home,W,7,1,Ajaccio,3.7,0.3,65.0,8000.0,Wissam Ben Yedder,4-2-2-2,Ruddy Buquet,Match Report,,10.0,7.0,11.4,0.0,1,1,5.0,2.0,15.4,0.0,0,0,2023,Monaco
28,2023-01-28,21:00,Ligue 1,Matchweek 20,Sat,Away,D,1,1,Marseille,1.5,1.6,39.0,64502.0,Wissam Ben Yedder,4-2-2-2,Jérémie Pignard,Match Report,,11.0,4.0,15.5,0.0,0,0,22.0,6.0,17.7,0.0,0,0,2023,Monaco
29,2023-02-01,21:00,Ligue 1,Matchweek 21,Wed,Home,W,3,2,Auxerre,1.2,1.4,44.0,3561.0,Wissam Ben Yedder,4-2-2-2,Eric Wattellier,Match Report,,16.0,6.0,19.2,1.0,0,0,11.0,3.0,14.3,0.0,0,0,2023,Monaco
